gid,name,lat,lon,f_class,f_code,country,state,county
4375904,Barton County,37.5023,-94.34711,A,ADM2,US,MO,011
4375954,Bates County,38.257290000000005,-94.34,A,ADM2,US,MO,013
4376569,Benton,37.09783,-89.56258000000001,P,PPLA2,US,MO,201
4376578,Benton County,38.29485,-93.28795,A,ADM2,US,MO,015
4377531,Bloomfield,36.88589,-89.92926,P,PPLA2,US,MO,207
4377835,Bolivar,37.61448,-93.41046999999999,P,PPLA2,US,MO,167
4377844,Bollinger County,37.32219,-90.02595,A,ADM2,US,MO,017
4377925,Boone County,38.99062,-92.30968,A,ADM2,US,MO,019
4377957,Boonville,38.97364,-92.74324,P,PPLA2,US,MO,053
4378070,Bowling Green,39.34199,-91.19514000000001,P,PPLA2,US,MO,163
4378897,Buchanan County,39.659859999999995,-94.80615999999999,A,ADM2,US,MO,021
4379025,Buffalo,37.64393,-93.09241,P,PPLA2,US,MO,059
4379322,Butler,38.25863,-94.33051,P,PPLA2,US,MO,013
4379332,Butler County,36.71642,-90.40656,A,ADM2,US,MO,023
4379520,Caldwell County,39.65575,-93.9828,A,ADM2,US,MO,025
4379545,California,38.62753,-92.56658,P,PPLA2,US,MO,135
4379567,Callaway County,38.83552,-91.92600999999999,A,ADM2,US,MO,027
4379625,Camden County,38.02704,-92.76605,A,ADM2,US,MO,029
4379634,Camdenton,38.00809,-92.74463,P,PPLA2,US,MO,029
4379968,Cape Girardeau County,37.38404,-89.68445,A,ADM2,US,MO,031
4380138,Carroll County,39.42698,-93.50518000000001,A,ADM2,US,MO,033
4380145,Carrollton,39.35835,-93.49577,P,PPLA2,US,MO,033
4380170,Carter County,36.94127,-90.96231,A,ADM2,US,MO,035
4380202,Carthage,37.17645,-94.31022,P,PPLA2,US,MO,097
4380211,Caruthersville,36.19312,-89.65564,P,PPLA2,US,MO,155
4380266,Cass County,38.647,-94.35481999999999,A,ADM2,US,MO,037
4380284,Cassville,36.677009999999996,-93.86881,P,PPLA2,US,MO,009
4380498,Cedar County,37.72385,-93.85661,A,ADM2,US,MO,039
4380775,Centerville,37.43505,-90.95846,P,PPLA2,US,MO,179
4380961,Chariton County,39.51508,-92.96262,A,ADM2,US,MO,041
4380997,Charleston,36.92089,-89.35063000000001,P,PPLA2,US,MO,133
4381104,Chillicothe,39.79529,-93.55244,P,PPLA2,US,MO,117
4381179,Christian County,36.969570000000004,-93.18885,A,ADM2,US,MO,043
4381444,Clay County,39.310520000000004,-94.42087,A,ADM2,US,MO,047
4381478,Clayton,38.64255,-90.32373,P,PPLA2,US,MO,189
4381643,Clinton,38.368629999999996,-93.77826999999999,P,PPLA2,US,MO,083
4381646,Clinton County,39.60178,-94.40459,A,ADM2,US,MO,049
4381866,Cole County,38.50541,-92.2816,A,ADM2,US,MO,051
4381982,Columbia,38.95171,-92.33407,P,PPLA2,US,MO,019
4382297,Cooper County,38.843540000000004,-92.81012,A,ADM2,US,MO,053
4382777,Crawford County,37.97638,-91.30396,A,ADM2,US,MO,055
4383206,Dade County,37.43204,-93.85029,A,ADM2,US,MO,057
4383238,Dallas County,37.680409999999995,-93.02365999999999,A,ADM2,US,MO,059
4383368,Daviess County,39.96075,-93.98546999999999,A,ADM2,US,MO,061
4383515,DeKalb County,39.89318,-94.40471,A,ADM2,US,MO,063
4383752,Dent County,37.606629999999996,-91.50788,A,ADM2,US,MO,065
4384264,Doniphan,36.62089,-90.82346,P,PPLA2,US,MO,181
4384356,Douglas County,36.9326,-92.49880999999999,A,ADM2,US,MO,067
4384778,Dunklin County,36.10597,-90.16575999999999,A,ADM2,US,MO,069
4385654,Eminence,37.1506,-91.35764,P,PPLA2,US,MO,203
4386289,Farmington,37.780879999999996,-90.42179,P,PPLA2,US,MO,187
4386332,Fayette,39.14587,-92.68379,P,PPLA2,US,MO,089
4386981,Forsyth,36.68506,-93.1199,P,PPLA2,US,MO,213
4387172,Franklin County,38.41114,-91.07499,A,ADM2,US,MO,071
4387240,Fredericktown,37.559779999999996,-90.29401,P,PPLA2,US,MO,123
4387496,Fulton,38.846709999999995,-91.94796,P,PPLA2,US,MO,027
4387545,Gainesville,36.603120000000004,-92.42822,P,PPLA2,US,MO,153
4387557,Galena,36.80534,-93.46658000000001,P,PPLA2,US,MO,209
4387569,Gallatin,39.91445,-93.96217,P,PPLA2,US,MO,061
4387701,Gasconade County,38.440870000000004,-91.50793,A,ADM2,US,MO,073
4388781,Greene County,37.25805,-93.34199,A,ADM2,US,MO,077
4388790,Greenfield,37.41532,-93.84104,P,PPLA2,US,MO,057
4388822,Greenville,37.12727,-90.45011,P,PPLA2,US,MO,223
4389658,Harrisonville,38.65334,-94.34884,P,PPLA2,US,MO,037
4389731,Hartville,37.25088,-92.51044,P,PPLA2,US,MO,229
4390169,Henry County,38.38516,-93.79275,A,ADM2,US,MO,083
4390221,Hermann,38.704209999999996,-91.43738,P,PPLA2,US,MO,073
4390229,Hermitage,37.94142,-93.31631,P,PPLA2,US,MO,085
4390327,Hickory County,37.94079,-93.32072,A,ADM2,US,MO,085
4390705,Hillsboro,38.232279999999996,-90.5629,P,PPLA2,US,MO,099
4391354,Houston,37.326159999999994,-91.95599,P,PPLA2,US,MO,215
4391383,Howard County,39.1425,-92.69627,A,ADM2,US,MO,089
4391410,Howell County,36.77401,-91.88654,A,ADM2,US,MO,091
4391641,Huntsville,39.44059,-92.54518,P,PPLA2,US,MO,175
4392025,Iron County,37.504259999999995,-90.69003000000001,A,ADM2,US,MO,093
4392057,Ironton,37.59727,-90.62734,P,PPLA2,US,MO,093
4392163,Jackson,37.38227,-89.66620999999999,P,PPLA2,US,MO,031
4392183,Jackson County,39.0085,-94.34609,A,ADM2,US,MO,095
4392354,Jasper County,37.20355,-94.34061,A,ADM2,US,MO,097
4392394,Jefferson County,38.261070000000004,-90.53769,A,ADM2,US,MO,099
4392606,Johnson County,38.74409,-93.80637,A,ADM2,US,MO,101
4393451,Kennett,36.23618,-90.05565,P,PPLA2,US,MO,069
4393535,Keytesville,39.434470000000005,-92.93825,P,PPLA2,US,MO,041
4393687,Kingston,39.64417,-94.03855,P,PPLA2,US,MO,025
4394029,Laclede County,37.65832,-92.59035,A,ADM2,US,MO,105
4394055,Lafayette County,39.06559,-93.78554,A,ADM2,US,MO,107
4394487,Lamar,37.49505,-94.27660999999999,P,PPLA2,US,MO,011
4394702,Lawrence County,37.10635,-93.83294000000001,A,ADM2,US,MO,109
4394794,Lebanon,37.6806,-92.66379,P,PPLA2,US,MO,105
4395035,Lexington,39.18473,-93.87994,P,PPLA2,US,MO,107
4395052,Liberty,39.246109999999994,-94.41911999999999,P,PPLA2,US,MO,047
4395330,Lincoln County,39.05802,-90.96005,A,ADM2,US,MO,113
4395428,Linn County,39.87021,-93.10718,A,ADM2,US,MO,115
4395447,Linneus,39.87863,-93.18881999999999,P,PPLA2,US,MO,115
4395900,Livingston County,39.782109999999996,-93.54828,A,ADM2,US,MO,117
4396767,Macon,39.742259999999995,-92.47269,P,PPLA2,US,MO,121
4396768,Macon County,39.8308,-92.56461,A,ADM2,US,MO,121
4396798,Madison County,37.4781,-90.34503000000001,A,ADM2,US,MO,123
4397065,Marble Hill,37.305890000000005,-89.97038,P,PPLA2,US,MO,017
4397100,Maries County,38.16163,-91.92489,A,ADM2,US,MO,125
4397108,Marion County,39.80596,-91.62235,A,ADM2,US,MO,127
4397211,Marshall,39.12308,-93.19686999999999,P,PPLA2,US,MO,195
4397238,Marshfield,37.33866,-92.90711999999999,P,PPLA2,US,MO,225
4397543,Maysville,39.88917,-94.3619,P,PPLA2,US,MO,063
4397698,McDonald County,36.62867,-94.34836,A,ADM2,US,MO,119
4398103,Mexico,39.16976,-91.88295,P,PPLA2,US,MO,007
4398373,Miller County,38.214529999999996,-92.42841,A,ADM2,US,MO,131
4398638,Mississippi County,36.8281,-89.29118000000001,A,ADM2,US,MO,133
4398787,Moniteau County,38.63275,-92.58305,A,ADM2,US,MO,135
4398864,Monroe County,39.495459999999994,-92.00074000000001,A,ADM2,US,MO,137
4398894,Montgomery City,38.977540000000005,-91.50488,P,PPLA2,US,MO,139
4398895,Montgomery County,38.94149,-91.47021,A,ADM2,US,MO,139
4399052,Morgan County,38.42374,-92.88598,A,ADM2,US,MO,141
4399605,Mount Vernon,37.10367,-93.81854,P,PPLA2,US,MO,109
4400183,Neosho,36.868959999999994,-94.368,P,PPLA2,US,MO,145
4400203,Nevada,37.839209999999994,-94.35467,P,PPLA2,US,MO,217
4400423,New London,39.58532,-91.40098,P,PPLA2,US,MO,173
4400427,New Madrid,36.58645,-89.52785,P,PPLA2,US,MO,143
4400430,New Madrid County,36.59465,-89.65183,A,ADM2,US,MO,143
4400561,Newton County,36.90551,-94.33925,A,ADM2,US,MO,145
4402011,Oregon,39.986940000000004,-95.14498,P,PPLA2,US,MO,087
4402012,Oregon County,36.68672,-91.40329,A,ADM2,US,MO,149
4402051,Osage County,38.460370000000005,-91.86184,A,ADM2,US,MO,151
4402099,Osceola,38.0467,-93.70438,P,PPLA2,US,MO,185
4402245,Ozark,37.02089,-93.20602,P,PPLA2,US,MO,043
4402255,Ozark County,36.64932,-92.44466,A,ADM2,US,MO,153
4402381,Palmyra,39.79421,-91.52320999999999,P,PPLA2,US,MO,127
4402452,Paris,39.48087,-92.00128000000001,P,PPLA2,US,MO,137
4402864,Pemiscot County,36.21145,-89.78538,A,ADM2,US,MO,155
4402984,Perry County,37.70714,-89.82441,A,ADM2,US,MO,157
4402998,Perryville,37.72422,-89.86121999999999,P,PPLA2,US,MO,157
4403095,Pettis County,38.72829,-93.2851,A,ADM2,US,MO,159
4403116,Phelps County,37.87713,-91.79236,A,ADM2,US,MO,161
4403228,Pike County,39.34384,-91.17135999999999,A,ADM2,US,MO,163
4403442,Pineville,36.59452,-94.3841,P,PPLA2,US,MO,119
4403599,Platte City,39.37028,-94.78246,P,PPLA2,US,MO,165
4403600,Platte County,39.3805,-94.77359,A,ADM2,US,MO,165
4403615,Plattsburg,39.56555,-94.44801,P,PPLA2,US,MO,049
4404128,Polk County,37.616479999999996,-93.40053,A,ADM2,US,MO,167
4404233,Poplar Bluff,36.757,-90.39289000000001,P,PPLA2,US,MO,023
4404348,Potosi,37.936440000000005,-90.78791,P,PPLA2,US,MO,221
4404807,Pulaski County,37.82463,-92.20766,A,ADM2,US,MO,169
4405038,Ralls County,39.52767,-91.52202,A,ADM2,US,MO,173
4405082,Randolph County,39.44017,-92.49708000000001,A,ADM2,US,MO,175
4405143,Ray County,39.35241,-93.98988,A,ADM2,US,MO,177
4405470,Reynolds County,37.36233,-90.96908,A,ADM2,US,MO,179
4405588,Richmond,39.278620000000004,-93.97689,P,PPLA2,US,MO,177
4405720,Ripley County,36.65282,-90.86388000000001,A,ADM2,US,MO,181
4406282,Rolla,37.95143,-91.77127,P,PPLA2,US,MO,161
4406831,Saint Charles,38.78394,-90.48123000000001,P,PPLA2,US,MO,183
4406835,Saint Charles County,38.78192,-90.6749,A,ADM2,US,MO,183
4406842,Saint Clair County,38.03718,-93.77598,A,ADM2,US,MO,185
4406884,Saint Francois County,37.81028,-90.47227,A,ADM2,US,MO,187
4407010,Saint Joseph,39.768609999999995,-94.84663,P,PPLA2,US,MO,021
4407066,St. Louis,38.62727,-90.19789,P,PPLA2,US,MO,510
4407074,Saint Louis County,38.640679999999996,-90.44341,A,ADM2,US,MO,189
4407084,City of Saint Louis,38.62727,-90.19789,A,ADM2,US,MO,510
4407295,Sainte Genevieve County,37.8944,-90.19442,A,ADM2,US,MO,186
4407308,Salem,37.6456,-91.53598000000001,P,PPLA2,US,MO,065
4407376,Saline County,39.13684,-93.20185,A,ADM2,US,MO,195
4407665,Savannah,39.94166,-94.83025,P,PPLA2,US,MO,003
4407901,Scott County,37.05305,-89.56851,A,ADM2,US,MO,201
4408000,Sedalia,38.70446,-93.22825999999999,P,PPLA2,US,MO,159
4408228,Shannon County,37.15739,-91.40051,A,ADM2,US,MO,203
4408345,Shelby County,39.797779999999996,-92.07661999999999,A,ADM2,US,MO,205
4408350,Shelbyville,39.80587,-92.04156,P,PPLA2,US,MO,205
4409896,Springfield,37.21533,-93.29824,P,PPLA2,US,MO,077
4410113,Steelville,37.9681,-91.35486999999999,P,PPLA2,US,MO,055
4410287,Stockton,37.69893,-93.79604,P,PPLA2,US,MO,039
4410296,Stoddard County,36.85562,-89.94431,A,ADM2,US,MO,207
4410325,Stone County,36.74694,-93.456,A,ADM2,US,MO,209
4411205,Taney County,36.65473,-93.04111,A,ADM2,US,MO,213
4411468,Texas County,37.31731,-91.96505,A,ADM2,US,MO,215
4412089,Troy,38.979490000000006,-90.9807,P,PPLA2,US,MO,113
4412325,Tuscumbia,38.233090000000004,-92.45852,P,PPLA2,US,MO,131
4412454,Union,38.45005,-91.00848,P,PPLA2,US,MO,071
4412847,Van Buren,36.99561,-91.01456999999999,P,PPLA2,US,MO,035
4413006,Vernon County,37.85058,-94.34244,A,ADM2,US,MO,217
4413013,Versailles,38.43141,-92.84103,P,PPLA2,US,MO,141
4413085,Vienna,38.18671,-91.94711,P,PPLA2,US,MO,125
4413583,Warren County,38.76462,-91.16069,A,ADM2,US,MO,219
4413595,Warrensburg,38.76279,-93.73605,P,PPLA2,US,MO,101
4413598,Warrenton,38.811440000000005,-91.14154,P,PPLA2,US,MO,219
4413601,Warsaw,38.24308,-93.38186999999999,P,PPLA2,US,MO,015
4413630,Washington County,37.96168,-90.87742,A,ADM2,US,MO,221
4413797,Wayne County,37.11264,-90.46143000000001,A,ADM2,US,MO,223
4413802,Waynesville,37.82865,-92.20071999999999,P,PPLA2,US,MO,169
4413870,Webster County,37.28091,-92.87588000000001,A,ADM2,US,MO,225
4414200,West Plains,36.728120000000004,-91.85237,P,PPLA2,US,MO,091
4415503,Wright County,37.270140000000005,-92.4687,A,ADM2,US,MO,229
4415813,Aberdeen,33.825109999999995,-88.54366,P,PPLA2,US,MS,095
4415878,Ackerman,33.31012,-89.17284000000001,P,PPLA2,US,MS,019
4415912,Adams County,31.482940000000003,-91.3535,A,ADM2,US,MS,001
4416012,Alcorn County,34.88077,-88.58026,A,ADM2,US,MS,003
4416182,Amite County,31.1744,-90.80443000000001,A,ADM2,US,MS,005
4416602,Ashland,34.83287,-89.1759,P,PPLA2,US,MS,009
4416669,Attala County,33.086290000000005,-89.58155,A,ADM2,US,MS,007
4417205,Bay Saint Louis,30.308809999999998,-89.33005,P,PPLA2,US,MS,045
4417676,Belzoni,33.184290000000004,-90.48926,P,PPLA2,US,MS,053
4417738,Benton County,34.81729,-89.18848,A,ADM2,US,MS,009
4419012,Bolivar County,33.79554,-90.8804,A,ADM2,US,MS,011
4419094,Booneville,34.65815,-88.56671999999999,P,PPLA2,US,MS,117
4419290,Brandon,32.2732,-89.98592,P,PPLA2,US,MS,121
4419500,Brookhaven,31.57906,-90.44065,P,PPLA2,US,MS,085
4420309,Calhoun County,33.93645,-89.33645,A,ADM2,US,MS,013
4420617,Canton,32.61264,-90.03675,P,PPLA2,US,MS,089
4420729,Carrollton,33.508179999999996,-89.92036,P,PPLA2,US,MS,015
4420741,Carroll County,33.44853,-89.9202,A,ADM2,US,MS,015
4420799,Carthage,32.73264,-89.53618,P,PPLA2,US,MS,079
4421449,Chickasaw County,33.9208,-88.94785999999999,A,ADM2,US,MS,017
4421547,Choctaw County,33.34731,-89.24838000000001,A,ADM2,US,MS,019
4421859,Claiborne County,31.97369,-90.91181,A,ADM2,US,MS,021
4421913,Clarke County,32.0414,-88.6894,A,ADM2,US,MS,023
4421935,Clarksdale,34.200109999999995,-90.57093,P,PPLA2,US,MS,027
4421964,Clay County,33.65567,-88.78157,A,ADM2,US,MS,025
4422178,Coahoma County,34.22917,-90.60269,A,ADM2,US,MS,027
4422375,Collins,31.64544,-89.55535,P,PPLA2,US,MS,031
4422442,Columbus,33.495670000000004,-88.42726,P,PPLA2,US,MS,087
4422457,Columbia,31.25184,-89.83758,P,PPLA2,US,MS,091
4422700,Copiah County,31.86924,-90.4488,A,ADM2,US,MS,029
4422713,Corinth,34.93425,-88.52226999999999,P,PPLA2,US,MS,003
4422907,Covington County,31.63322,-89.55263000000001,A,ADM2,US,MS,031
4423639,De Kalb,32.76763,-88.65088,P,PPLA2,US,MS,069
4423655,De Soto County,34.8754,-89.99178,A,ADM2,US,MS,033
4423701,Decatur,32.439029999999995,-89.10839,P,PPLA2,US,MS,101
4426218,Fayette,31.71155,-91.06066,P,PPLA2,US,MS,063
4426884,Forest,32.36459,-89.47423,P,PPLA2,US,MS,123
4426954,Forrest County,31.18887,-89.25786,A,ADM2,US,MS,035
4427119,Franklin County,31.47715,-90.89785,A,ADM2,US,MS,037
4427345,Fulton,34.273990000000005,-88.40921,P,PPLA2,US,MS,057
4427592,George County,30.862609999999997,-88.64403,A,ADM2,US,MS,039
4428420,Greene County,31.21422,-88.63916,A,ADM2,US,MS,041
4428475,Greenville,33.40898,-91.05978,P,PPLA2,US,MS,151
4428495,Greenwood,33.51623,-90.17953,P,PPLA2,US,MS,083
4428539,Grenada,33.769,-89.80842,P,PPLA2,US,MS,043
4428541,Grenada County,33.76995,-89.80201,A,ADM2,US,MS,043
4428961,Hancock County,30.39378,-89.47456,A,ADM2,US,MS,045
4429197,Harrison County,30.41605,-89.08164000000001,A,ADM2,US,MS,047
4429295,Hattiesburg,31.32712,-89.29034,P,PPLA2,US,MS,035
4429387,Hazlehurst,31.860440000000004,-90.39593,P,PPLA2,US,MS,029
4429589,Hernando,34.82399,-89.9937,P,PPLA2,US,MS,033
4429877,Hinds County,32.2667,-90.44282,A,ADM2,US,MS,049
4430104,Holly Springs,34.7676,-89.44869,P,PPLA2,US,MS,093
4430142,Holmes County,33.123509999999996,-90.09205,A,ADM2,US,MS,051
4430705,Humphreys County,33.1287,-90.52662,A,ADM2,US,MS,053
4430981,Indianola,33.45095,-90.65509,P,PPLA2,US,MS,133
4431269,Issaquena County,32.74139,-90.98921,A,ADM2,US,MS,055
4431274,Itawamba County,34.279990000000005,-88.36131999999999,A,ADM2,US,MS,057
4431283,Iuka,34.81176,-88.19004,P,PPLA2,US,MS,141
4431425,Jackson County,30.46289,-88.62284,A,ADM2,US,MS,059
4431565,Jasper County,32.01911,-89.11886,A,ADM2,US,MS,061
4431608,Jefferson County,31.734209999999997,-91.03718,A,ADM2,US,MS,063
4431611,Jefferson Davis County,31.569640000000003,-89.823,A,ADM2,US,MS,065
4431982,Jones County,31.622559999999996,-89.16879,A,ADM2,US,MS,067
4432218,Kemper County,32.75456,-88.64116,A,ADM2,US,MS,069
4432542,Kosciusko,33.058,-89.58955999999999,P,PPLA2,US,MS,007
4432670,Lafayette County,34.35675,-89.48491999999999,A,ADM2,US,MS,071
4432922,Lamar County,31.20587,-89.50869,A,ADM2,US,MS,073
4433028,Lauderdale County,32.40429,-88.66254,A,ADM2,US,MS,075
4433059,Lawrence County,31.5502,-90.10699,A,ADM2,US,MS,077
4433110,Leake County,32.75353,-89.52405999999999,A,ADM2,US,MS,079
4433116,Leakesville,31.15574,-88.5578,P,PPLA2,US,MS,041
4433190,Lee County,34.28989,-88.68042,A,ADM2,US,MS,081
4433243,Leflore County,33.55052,-90.30105999999999,A,ADM2,US,MS,083
4433359,Lexington,33.11318,-90.05314,P,PPLA2,US,MS,051
4433362,Liberty,31.15823,-90.81232,P,PPLA2,US,MS,005
4433521,Lincoln County,31.532390000000003,-90.454,A,ADM2,US,MS,085
4434283,Louisville,33.123740000000005,-89.05506,P,PPLA2,US,MS,159
4434357,Lowndes County,33.47291,-88.44331,A,ADM2,US,MS,087
4434388,Lucedale,30.92519,-88.59002,P,PPLA2,US,MS,039
4434645,Macon,33.1054,-88.56088000000001,P,PPLA2,US,MS,103
4434666,Madison County,32.63466,-90.03376,A,ADM2,US,MS,089
4434720,Magnolia,31.14323,-90.45871,P,PPLA2,US,MS,113
4434905,Marion County,31.23082,-89.82244,A,ADM2,US,MS,091
4434925,Marks,34.25683,-90.27298,P,PPLA2,US,MS,119
4434977,Marshall County,34.76225,-89.50305,A,ADM2,US,MS,093
4435217,Mayersville,32.90207,-91.05122,P,PPLA2,US,MS,055
4435652,Meadville,31.47239,-90.89676999999999,P,PPLA2,US,MS,037
4435722,Mendenhall,31.96182,-89.87008,P,PPLA2,US,MS,127
4435764,Meridian,32.364309999999996,-88.70366,P,PPLA2,US,MS,075
4436434,Montgomery County,33.4941,-89.6164,A,ADM2,US,MS,097
4436445,Monticello,31.55378,-90.10731,P,PPLA2,US,MS,077
4436465,Monroe County,33.89224,-88.48047,A,ADM2,US,MS,095
4437982,Natchez,31.56017,-91.40329,P,PPLA2,US,MS,001
4438104,Neshoba County,32.7535,-89.11757,A,ADM2,US,MS,099
4438121,New Albany,34.49427,-89.00784,P,PPLA2,US,MS,145
4438134,New Augusta,31.20263,-89.03668,P,PPLA2,US,MS,111
4438827,Newton County,32.40023,-89.11881,A,ADM2,US,MS,101
4439115,Noxubee County,33.11011,-88.56981999999999,A,ADM2,US,MS,103
4439581,Oktibbeha County,33.42495,-88.8793,A,ADM2,US,MS,105
4440076,Oxford,34.3665,-89.51925,P,PPLA2,US,MS,071
4440232,Panola County,34.36394,-89.95057,A,ADM2,US,MS,107
4440397,Pascagoula,30.365759999999998,-88.55613000000001,P,PPLA2,US,MS,059
4440578,Pearl River County,30.76858,-89.58978,A,ADM2,US,MS,109
4440794,Perry County,31.17202,-88.99233000000001,A,ADM2,US,MS,111
4440906,Philadelphia,32.77152,-89.11673,P,PPLA2,US,MS,099
4441053,Pike County,31.174909999999997,-90.40416,A,ADM2,US,MS,113
4441555,Pittsboro,33.94039,-89.33757,P,PPLA2,US,MS,013
4442067,Pontotoc,34.24788,-88.99866999999999,P,PPLA2,US,MS,115
4442070,Pontotoc County,34.22544,-89.03741,A,ADM2,US,MS,115
4442164,Poplarville,30.840190000000003,-89.53423000000001,P,PPLA2,US,MS,109
4442187,Port Gibson,31.960990000000002,-90.98399,P,PPLA2,US,MS,021
4442363,Prentiss,31.5985,-89.86702,P,PPLA2,US,MS,065
4442374,Prentiss County,34.61829,-88.5201,A,ADM2,US,MS,117
4442639,Purvis,31.143240000000002,-89.40979,P,PPLA2,US,MS,073
4442692,Quitman,32.04015,-88.7281,P,PPLA2,US,MS,023
4442697,Quitman County,34.25141,-90.28912,A,ADM2,US,MS,119
4442797,Raleigh,32.03349,-89.52229,P,PPLA2,US,MS,129
4442841,Rankin County,32.26412,-89.9458,A,ADM2,US,MS,121
4443338,Ripley,34.729820000000004,-88.95062,P,PPLA2,US,MS,139
4443769,Rolling Fork,32.90652,-90.87816,P,PPLA2,US,MS,125
4445321,Scott County,32.40638,-89.53764,A,ADM2,US,MS,123
4445447,Senatobia,34.6176,-89.9687,P,PPLA2,US,MS,137
4445678,Sharkey County,32.87972,-90.81321,A,ADM2,US,MS,125
4446158,Simpson County,31.91317,-89.91949,A,ADM2,US,MS,127
4446378,Smith County,32.01769,-89.50668,A,ADM2,US,MS,129
4447161,Starkville,33.45049,-88.81961,P,PPLA2,US,MS,105
4447325,Stone County,30.78995,-89.11771,A,ADM2,US,MS,131
4447584,Sunflower County,33.602309999999996,-90.58861999999999,A,ADM2,US,MS,133
4447911,Tallahatchie County,33.95047,-90.17326,A,ADM2,US,MS,135
4447998,Tate County,34.65032,-89.94478000000001,A,ADM2,US,MS,137
4448467,Tippah County,34.7684,-88.9089,A,ADM2,US,MS,139
4448508,Tishomingo County,34.740429999999996,-88.23931999999999,A,ADM2,US,MS,141
4448894,Tunica,34.68455,-90.38288,P,PPLA2,US,MS,143
4448903,Tupelo,34.258070000000004,-88.70464,P,PPLA2,US,MS,081
4448921,Tunica County,34.65194,-90.37550999999999,A,ADM2,US,MS,143
4449106,Tylertown,31.11601,-90.14203,P,PPLA2,US,MS,147
4449240,Union County,34.49047,-89.00386,A,ADM2,US,MS,145
4449620,Vicksburg,32.35265,-90.87788,P,PPLA2,US,MS,149
4450203,Walthall,33.60734,-89.27729000000001,P,PPLA2,US,MS,155
4450205,Walthall County,31.14842,-90.10614,A,ADM2,US,MS,147
4450285,Warren County,32.35723,-90.85200999999999,A,ADM2,US,MS,149
4450315,Washington County,33.2837,-90.94745,A,ADM2,US,MS,151
4450432,Wayne County,31.64078,-88.6958,A,ADM2,US,MS,153
4450441,Waynesboro,31.674879999999998,-88.64615,P,PPLA2,US,MS,153
4450493,Webster County,33.61307,-89.28482,A,ADM2,US,MS,155
4450753,West Point,33.607620000000004,-88.65033000000001,P,PPLA2,US,MS,025
4451140,Wiggins,30.858240000000002,-89.13533000000001,P,PPLA2,US,MS,131
4451213,Wilkinson County,31.161070000000002,-91.31092,A,ADM2,US,MS,157
4451465,Winona,33.48207,-89.72814,P,PPLA2,US,MS,097
4451480,Winston County,33.08849,-89.03443,A,ADM2,US,MS,159
4451678,Woodville,31.10462,-91.29956,P,PPLA2,US,MS,157
4451779,Yalobusha County,34.028209999999994,-89.70763000000001,A,ADM2,US,MS,161
4451810,Yazoo City,32.855129999999996,-90.40565,P,PPLA2,US,MS,163
4451815,Yazoo County,32.78031,-90.39641999999999,A,ADM2,US,MS,163
4452290,Alamance County,36.04407,-79.39950999999999,A,ADM2,US,NC,001
4452303,Albemarle,35.35014,-80.20006,P,PPLA2,US,NC,167
4452352,Alexander County,35.92102,-81.17702,A,ADM2,US,NC,003
4452391,Alleghany County,36.49134,-81.12719,A,ADM2,US,NC,005
4452708,Anson County,34.97383,-80.10273000000001,A,ADM2,US,NC,007
4453028,Ashe County,36.43416,-81.50034000000001,A,ADM2,US,NC,009
4453035,Asheboro,35.70791,-79.81364,P,PPLA2,US,NC,151
4453066,Asheville,35.60095,-82.55402,P,PPLA2,US,NC,021
4453232,Avery County,36.076609999999995,-81.92246999999999,A,ADM2,US,NC,011
4453467,Bakersville,36.01567,-82.15874000000001,P,PPLA2,US,NC,121
4454022,Bayboro,35.14294,-76.77020999999999,P,PPLA2,US,NC,137
4454370,Beaufort,34.71822,-76.66382,P,PPLA2,US,NC,031
4454373,Beaufort County,35.48583,-76.84515999999999,A,ADM2,US,NC,013
4455071,Bertie County,36.06556,-76.9666,A,ADM2,US,NC,015
4456243,Bladen County,34.614309999999996,-78.56318,A,ADM2,US,NC,017
4456615,Bolivia,34.06767,-78.14833,P,PPLA2,US,NC,019
