gid,name,lat,lon,f_class,f_code,country,state,county,state_county
4540737,Lawton,34.60869,-98.39033,P,PPLA2,US,OK,031,OK_031
4542052,Madill,34.090379999999996,-96.77167,P,PPLA2,US,OK,095,OK_095
4542100,Mangum,34.872,-99.50426,P,PPLA2,US,OK,055,OK_055
4542164,Marietta,33.93704,-97.11668,P,PPLA2,US,OK,085,OK_085
4542367,McAlester,34.93343,-95.76971,P,PPLA2,US,OK,121,OK_121
4542557,Medford,36.80697,-97.73366,P,PPLA2,US,OK,053,OK_053
4542692,Miami,36.87451,-94.87746,P,PPLA2,US,OK,115,OK_115
4543338,Muskogee,35.74788,-95.36969,P,PPLA2,US,OK,101,OK_101
4543627,Newkirk,36.88225,-97.05337,P,PPLA2,US,OK,071,OK_071
4543762,Norman,35.222570000000005,-97.43948,P,PPLA2,US,OK,027,OK_027
4544025,Nowata,36.70065,-95.63803,P,PPLA2,US,OK,105,OK_105
4544272,Okemah,35.432590000000005,-96.30501,P,PPLA2,US,OK,107,OK_107
4544356,Oklahoma County,35.551520000000004,-97.4072,A,ADM2,US,OK,109,OK_109
4544383,Okmulgee,35.62344,-95.96055,P,PPLA2,US,OK,111,OK_111
4547675,Pawhuska,36.667840000000005,-96.33723,P,PPLA2,US,OK,113,OK_113
4547684,Pawnee,36.33783,-96.80391999999999,P,PPLA2,US,OK,117,OK_117
4547690,Pauls Valley,34.74008,-97.22225,P,PPLA2,US,OK,049,OK_049
4547861,Perry,36.28949,-97.2881,P,PPLA2,US,OK,103,OK_103
4548363,Poteau,35.053709999999995,-94.62356,P,PPLA2,US,OK,079,OK_079
4548516,Pryor,36.30843,-95.31691,P,PPLA2,US,OK,097,OK_097
4548560,Purcell,35.01368,-97.36114,P,PPLA2,US,OK,087,OK_087
4550374,Sallisaw,35.460370000000005,-94.78745,P,PPLA2,US,OK,135,OK_135
4550881,Sapulpa,35.9987,-96.11417,P,PPLA2,US,OK,037,OK_037
4550928,Sayre,35.29116,-99.6401,P,PPLA2,US,OK,009,OK_009
4551177,Shawnee,35.327290000000005,-96.9253,P,PPLA2,US,OK,125,OK_125
4552206,Stigler,35.25371,-95.12302,P,PPLA2,US,OK,061,OK_061
4552215,Stillwater,36.11561,-97.05837,P,PPLA2,US,OK,119,OK_119
4552280,Stilwell,35.81453,-94.62856,P,PPLA2,US,OK,001,OK_001
4552519,Sulphur,34.507870000000004,-96.96835,P,PPLA2,US,OK,099,OK_099
4552707,Tahlequah,35.91537,-94.96996,P,PPLA2,US,OK,021,OK_021
4552740,Taloga,36.03865,-98.96370999999999,P,PPLA2,US,OK,043,OK_043
4553126,Tishomingo,34.23621,-96.67860999999999,P,PPLA2,US,OK,069,OK_069
4553433,Tulsa,36.15398,-95.99277,P,PPLA2,US,OK,143,OK_143
4554496,Vinita,36.638690000000004,-95.15413000000001,P,PPLA2,US,OK,035,OK_035
4554548,Wagoner,35.959540000000004,-95.36941,P,PPLA2,US,OK,145,OK_145
4554634,Walters,34.359809999999996,-98.30783000000001,P,PPLA2,US,OK,033,OK_033
4554800,Watonga,35.844770000000004,-98.41313000000001,P,PPLA2,US,OK,011,OK_011
4554829,Waurika,34.16704,-97.99754,P,PPLA2,US,OK,067,OK_067
4555211,Wewoka,35.15869,-96.49335,P,PPLA2,US,OK,133,OK_133
4555423,Wilburton,34.91871,-95.30914,P,PPLA2,US,OK,077,OK_077
4556050,Woodward,36.43365,-99.39039,P,PPLA2,US,OK,153,OK_153
4557109,Chambersburg,39.93759,-77.6611,P,PPLA2,US,PA,055,PA_055
4558183,Gettysburg,39.83093,-77.2311,P,PPLA2,US,PA,001,PA_001
4559516,McConnellsburg,39.932590000000005,-77.99889,P,PPLA2,US,PA,057,PA_057
4559575,Media,39.916779999999996,-75.38769,P,PPLA2,US,PA,045,PA_045
4560349,Philadelphia,39.952329999999996,-75.16379,P,PPLA2,US,PA,101,PA_101
4561859,Uniontown,39.900079999999996,-79.71643,P,PPLA2,US,PA,051,PA_051
4562078,Waynesburg,39.89646,-80.17923,P,PPLA2,US,PA,059,PA_059
4562144,West Chester,39.96097,-75.60804,P,PPLA2,US,PA,029,PA_029
4562407,York,39.9626,-76.72774,P,PPLA2,US,PA,133,PA_133
4568985,Abbeville,34.17817,-82.37901,P,PPLA2,US,SC,001,SC_001
4569067,Aiken,33.56042,-81.71955,P,PPLA2,US,SC,003,SC_003
4569207,Allendale,33.00793,-81.30844,P,PPLA2,US,SC,005,SC_005
4569298,Anderson,34.503440000000005,-82.65013,P,PPLA2,US,SC,007,SC_007
4569929,Bamberg,33.2971,-81.03482,P,PPLA2,US,SC,009,SC_009
4570015,Barnwell,33.24487,-81.35871999999999,P,PPLA2,US,SC,011,SC_011
4570284,Beaufort,32.43158,-80.66983,P,PPLA2,US,SC,013,SC_013
4570634,Bennettsville,34.61738,-79.68478,P,PPLA2,US,SC,069,SC_069
4571470,Bishopville,34.21821,-80.24840999999999,P,PPLA2,US,SC,061,SC_061
4573209,Camden,34.24654,-80.60701999999999,P,PPLA2,US,SC,055,SC_055
4574324,Charleston,32.77657,-79.93092,P,PPLA2,US,SC,019,SC_019
4574550,Chesterfield,34.73599,-80.08811999999999,P,PPLA2,US,SC,025,SC_025
4574565,Chester,34.70486,-81.21426,P,PPLA2,US,SC,023,SC_023
4575461,Conway,33.836,-79.04781,P,PPLA2,US,SC,051,SC_051
4576319,Darlington,34.29988,-79.87617,P,PPLA2,US,SC,031,SC_031
4576653,Dillon,34.41655,-79.37116,P,PPLA2,US,SC,033,SC_033
4577532,Edgefield,33.78958,-81.92956,P,PPLA2,US,SC,037,SC_037
4578737,Florence,34.19543,-79.76256,P,PPLA2,US,SC,041,SC_041
4579418,Gaffney,35.07179,-81.64981999999999,P,PPLA2,US,SC,021,SC_021
4579662,Georgetown,33.37683,-79.2945,P,PPLA2,US,SC,043,SC_043
4580543,Greenville,34.85262,-82.39401,P,PPLA2,US,SC,045,SC_045
4580569,Greenwood,34.1954,-82.16179,P,PPLA2,US,SC,047,SC_047
4580983,Hampton,32.87794,-81.12761,P,PPLA2,US,SC,049,SC_049
4584125,Kingstree,33.66766,-79.83063,P,PPLA2,US,SC,089,SC_089
4584556,Lancaster,34.72043,-80.7709,P,PPLA2,US,SC,057,SC_057
4584738,Laurens,34.49901,-82.01426,P,PPLA2,US,SC,059,SC_059
4585000,Lexington,33.98154,-81.23621,P,PPLA2,US,SC,063,SC_063
4586196,Manning,33.695159999999994,-80.21091,P,PPLA2,US,SC,027,SC_027
4586266,Marion,34.17822,-79.40061,P,PPLA2,US,SC,067,SC_067
4586642,McCormick,33.91346,-82.29346,P,PPLA2,US,SC,065,SC_065
4587511,Moncks Corner,33.19632,-80.01429,P,PPLA2,US,SC,015,SC_015
4589207,Newberry,34.27458,-81.61872,P,PPLA2,US,SC,071,SC_071
4590184,Orangeburg,33.491820000000004,-80.85565,P,PPLA2,US,SC,075,SC_075
4590946,Pickens,34.88345,-82.70736,P,PPLA2,US,SC,077,SC_077
4592843,Richland County,34.0218,-80.90304,A,ADM2,US,SC,079,SC_079
4592912,Ridgeland,32.480740000000004,-80.98039,P,PPLA2,US,SC,053,SC_053
4593797,Saint George,33.186,-80.57565,P,PPLA2,US,SC,035,SC_035
4594258,Saint Matthews,33.66488,-80.77787,P,PPLA2,US,SC,017,SC_017
4594694,Saluda,34.00152,-81.77205,P,PPLA2,US,SC,081,SC_081
4597200,Spartanburg,34.94957,-81.93205,P,PPLA2,US,SC,083,SC_083
4597948,Sumter,33.92044,-80.34147,P,PPLA2,US,SC,085,SC_085
4599214,Union,34.71541,-81.62371,P,PPLA2,US,SC,087,SC_087
4599981,Walhalla,34.76482,-83.06404,P,PPLA2,US,SC,073,SC_073
4600065,Walterboro,32.90517,-80.66677,P,PPLA2,US,SC,029,SC_029
4601335,Winnsboro,34.3807,-81.08648000000001,P,PPLA2,US,SC,039,SC_039
4601703,York,34.9943,-81.24202,P,PPLA2,US,SC,091,SC_091
4602167,Alamo,35.78479,-89.11729,P,PPLA2,US,TN,033,TN_033
4602483,Altamont,35.429520000000004,-85.72303000000001,P,PPLA2,US,TN,061,TN_061
4603225,Ashland City,36.27422,-87.06416999999999,P,PPLA2,US,TN,021,TN_021
4603284,Athens,35.44285,-84.59299,P,PPLA2,US,TN,107,TN_107
4605577,Benton,35.174240000000005,-84.65355,P,PPLA2,US,TN,139,TN_139
4607201,Blountville,36.533159999999995,-82.32681,P,PPLA2,US,TN,163,TN_163
4607598,Bolivar,35.256190000000004,-88.98784,P,PPLA2,US,TN,069,TN_069
4609116,Brownsville,35.59397,-89.26229000000001,P,PPLA2,US,TN,075,TN_075
4610363,Byrdstown,36.57451,-85.12884,P,PPLA2,US,TN,137,TN_137
4610643,Camden,36.05895,-88.09782,P,PPLA2,US,TN,005,TN_005
4611656,Carthage,36.25228,-85.95165,P,PPLA2,US,TN,159,TN_159
4612315,Celina,36.550059999999995,-85.50525,P,PPLA2,US,TN,027,TN_027
4612465,Centerville,35.77896,-87.46696,P,PPLA2,US,TN,081,TN_081
4612828,Charlotte,36.177279999999996,-87.33973,P,PPLA2,US,TN,043,TN_043
4612862,Chattanooga,35.045629999999996,-85.30968,P,PPLA2,US,TN,065,TN_065
4613750,Claiborne County,36.48585,-83.66042,A,ADM2,US,TN,025,TN_025
4613868,Clarksville,36.52977,-87.35945,P,PPLA2,US,TN,125,TN_125
4614088,Cleveland,35.15952,-84.87661,P,PPLA2,US,TN,011,TN_011
4614214,Clinton,36.10341,-84.13186,P,PPLA2,US,TN,001,TN_001
4614867,Columbia,35.61507,-87.03528,P,PPLA2,US,TN,119,TN_119
4615145,Cookeville,36.16284,-85.50164000000001,P,PPLA2,US,TN,141,TN_141
4615804,Covington,35.56425,-89.64647,P,PPLA2,US,TN,167,TN_167
4616470,Crossville,35.94896,-85.0269,P,PPLA2,US,TN,035,TN_035
4617112,Dandridge,36.015370000000004,-83.41489,P,PPLA2,US,TN,089,TN_089
4617305,Davidson County,36.17069,-86.77753,A,ADM2,US,TN,037,TN_037
4617536,Dayton,35.493959999999994,-85.01245,P,PPLA2,US,TN,143,TN_143
4617650,Decatur,35.514790000000005,-84.79021999999999,P,PPLA2,US,TN,121,TN_121
4617664,Decaturville,35.58424,-88.11948000000001,P,PPLA2,US,TN,039,TN_039
4618921,Dover,36.487829999999995,-87.83836,P,PPLA2,US,TN,161,TN_161
4619013,Dresden,36.29145,-88.70810999999999,P,PPLA2,US,TN,183,TN_183
4619629,Dunlap,35.37146,-85.39052,P,PPLA2,US,TN,153,TN_153
4619800,Dyersburg,36.03452,-89.38563,P,PPLA2,US,TN,045,TN_045
4620634,Elizabethton,36.34872,-82.21069,P,PPLA2,US,TN,019,TN_019
4621108,Erin,36.31839,-87.69474,P,PPLA2,US,TN,083,TN_083
4621130,Erwin,36.145109999999995,-82.41681,P,PPLA2,US,TN,171,TN_171
4621915,Fayetteville,35.152029999999996,-86.57055,P,PPLA2,US,TN,103,TN_103
4623560,Franklin,35.925059999999995,-86.86889000000001,P,PPLA2,US,TN,187,TN_187
4624116,Gainesboro,36.35561,-85.65887,P,PPLA2,US,TN,087,TN_087
4624180,Gallatin,36.38838,-86.44666,P,PPLA2,US,TN,165,TN_165
4626334,Greeneville,36.16316,-82.83099,P,PPLA2,US,TN,059,TN_059
4628109,Hartsville,36.390879999999996,-86.16721,P,PPLA2,US,TN,169,TN_169
4628695,Henderson,35.439240000000005,-88.64144,P,PPLA2,US,TN,023,TN_023
4629986,Hohenwald,35.54785,-87.55196,P,PPLA2,US,TN,101,TN_101
4631422,Huntingdon,36.00062,-88.42811,P,PPLA2,US,TN,017,TN_017
4631443,Huntsville,36.4098,-84.49049000000001,P,PPLA2,US,TN,151,TN_151
4632591,Jacksboro,36.33008,-84.18382,P,PPLA2,US,TN,013,TN_013
4632595,Jackson,35.61452,-88.81395,P,PPLA2,US,TN,113,TN_113
4632852,Jamestown,36.42757,-84.93189,P,PPLA2,US,TN,049,TN_049
4632892,Jasper,35.07424,-85.62608,P,PPLA2,US,TN,115,TN_115
4633848,Jonesborough,36.294270000000004,-82.47348000000001,P,PPLA2,US,TN,179,TN_179
4634671,Kingston,35.88091,-84.50854,P,PPLA2,US,TN,145,TN_145
4634946,Knoxville,35.960640000000005,-83.92074000000001,P,PPLA2,US,TN,093,TN_093
4635093,Lafayette,36.521159999999995,-86.02637,P,PPLA2,US,TN,111,TN_111
4635849,Lawrenceburg,35.2423,-87.33474,P,PPLA2,US,TN,099,TN_099
4636045,Lebanon,36.20811,-86.2911,P,PPLA2,US,TN,189,TN_189
4636442,Lewisburg,35.44924,-86.78889000000001,P,PPLA2,US,TN,117,TN_117
4636463,Lexington,35.6509,-88.39338000000001,P,PPLA2,US,TN,077,TN_077
4636915,Linden,35.617290000000004,-87.83946999999999,P,PPLA2,US,TN,135,TN_135
4637626,Livingston,36.3834,-85.32302,P,PPLA2,US,TN,133,TN_133
4638278,Loudon,35.73285,-84.33381,P,PPLA2,US,TN,105,TN_105
4638782,Lynchburg,35.28314,-86.37416,P,PPLA2,US,TN,127,TN_127
4639072,Madisonville,35.5198,-84.36353000000001,P,PPLA2,US,TN,123,TN_123
4639224,Manchester,35.48174,-86.0886,P,PPLA2,US,TN,031,TN_031
4639848,Maryville,35.75647,-83.97046,P,PPLA2,US,TN,009,TN_009
4640160,Maynardville,36.250640000000004,-83.79741,P,PPLA2,US,TN,173,TN_173
4640882,McMinnville,35.6834,-85.76998,P,PPLA2,US,TN,177,TN_177
4641239,Memphis,35.14953,-90.04898,P,PPLA2,US,TN,157,TN_157
4642938,Morristown,36.21398,-83.29489000000001,P,PPLA2,US,TN,063,TN_063
4643953,Mountain City,36.47456,-81.80484,P,PPLA2,US,TN,091,TN_091
4644312,Murfreesboro,35.845620000000004,-86.39027,P,PPLA2,US,TN,149,TN_149
4645532,Newport,35.967040000000004,-83.18766,P,PPLA2,US,TN,029,TN_029
4647963,Paris,36.302,-88.32670999999999,P,PPLA2,US,TN,079,TN_079
4649295,Pikeville,35.60562,-85.18885,P,PPLA2,US,TN,007,TN_007
4651648,Pulaski,35.1998,-87.03084,P,PPLA2,US,TN,055,TN_055
4653228,Ripley,35.74536,-89.5298,P,PPLA2,US,TN,097,TN_097
4654293,Rogersville,36.40732,-83.00544000000001,P,PPLA2,US,TN,073,TN_073
4654984,Rutledge,36.28092,-83.5149,P,PPLA2,US,TN,057,TN_057
4656006,Savannah,35.2248,-88.2492,P,PPLA2,US,TN,071,TN_071
4656442,Selmer,35.17008,-88.59227,P,PPLA2,US,TN,109,TN_109
4656585,Sevierville,35.86815,-83.56184,P,PPLA2,US,TN,155,TN_155
4657077,Shelbyville,35.48341,-86.46027,P,PPLA2,US,TN,003,TN_003
4658541,Smithville,35.96062,-85.81415,P,PPLA2,US,TN,041,TN_041
4658683,Sneedville,36.52981,-83.2174,P,PPLA2,US,TN,067,TN_067
4658802,Somerville,35.2437,-89.35007,P,PPLA2,US,TN,047,TN_047
4659177,Sparta,35.9259,-85.46414,P,PPLA2,US,TN,185,TN_185
4659233,Spencer,35.74729,-85.46664,P,PPLA2,US,TN,175,TN_175
4659557,Springfield,36.509209999999996,-86.885,P,PPLA2,US,TN,147,TN_147
4662809,Tiptonville,36.3784,-89.47202,P,PPLA2,US,TN,095,TN_095
4663205,Trenton,35.98062,-88.94145,P,PPLA2,US,TN,053,TN_053
4664170,Union City,36.42423,-89.05700999999999,P,PPLA2,US,TN,131,TN_131
4665933,Wartburg,36.1048,-84.59716,P,PPLA2,US,TN,129,TN_129
4666202,Waverly,36.08395,-87.79475,P,PPLA2,US,TN,085,TN_085
4666247,Waynesboro,35.319520000000004,-87.76225,P,PPLA2,US,TN,181,TN_181
4668336,Winchester,35.18592,-86.11221,P,PPLA2,US,TN,051,TN_051
4668717,Woodbury,35.82757,-86.07166,P,PPLA2,US,TN,015,TN_015
4669635,Abilene,32.44874,-99.73314,P,PPLA2,US,TX,441,TX_441
4670094,Albany,32.72345,-99.2973,P,PPLA2,US,TX,417,TX_417
4670234,Alice,27.75225,-98.06971999999999,P,PPLA2,US,TX,249,TX_249
4670707,Anahuac,29.773000000000003,-94.6827,P,PPLA2,US,TX,071,TX_071
4670732,Anderson,30.48715,-95.9869,P,PPLA2,US,TX,185,TX_185
4670866,Angleton,29.16941,-95.43188,P,PPLA2,US,TX,039,TX_039
4670901,Anson,32.7565,-99.89621,P,PPLA2,US,TX,253,TX_253
4671174,Archer City,33.595659999999995,-98.62561,P,PPLA2,US,TX,009,TX_009
4671545,Athens,32.20487,-95.85552,P,PPLA2,US,TX,213,TX_213
4671988,Baird,32.394020000000005,-99.39424,P,PPLA2,US,TX,059,TX_059
4672145,Ballinger,31.73821,-99.94731,P,PPLA2,US,TX,399,TX_399
4672171,Bandera,29.726609999999997,-99.07365,P,PPLA2,US,TX,019,TX_019
4672576,Bastrop,30.110490000000002,-97.31527,P,PPLA2,US,TX,021,TX_021
4672989,Beaumont,30.08605,-94.10185,P,PPLA2,US,TX,245,TX_245
4673258,Beeville,28.40095,-97.74974,P,PPLA2,US,TX,025,TX_025
4673398,Bellville,29.950229999999998,-96.25719000000001,P,PPLA2,US,TX,015,TX_015
4673425,Belton,31.056009999999997,-97.46445,P,PPLA2,US,TX,027,TX_027
4673510,Benjamin,33.58398,-99.79231,P,PPLA2,US,TX,275,TX_275
4675373,Boerne,29.794659999999997,-98.73196999999999,P,PPLA2,US,TX,259,TX_259
4675577,Bonham,33.577329999999996,-96.17831,P,PPLA2,US,TX,147,TX_147
4676032,Brady,31.135170000000002,-99.33506,P,PPLA2,US,TX,307,TX_307
4676181,Breckenridge,32.75568,-98.90229000000001,P,PPLA2,US,TX,429,TX_429
4676206,Brenham,30.16688,-96.39774,P,PPLA2,US,TX,477,TX_477
4676740,Brownsville,25.90175,-97.49748000000001,P,PPLA2,US,TX,061,TX_061
4676798,Brownwood,31.70932,-98.99116,P,PPLA2,US,TX,049,TX_049
4677008,Bryan,30.674359999999997,-96.36995999999999,P,PPLA2,US,TX,041,TX_041
4677592,Burnet,30.75824,-98.22836,P,PPLA2,US,TX,053,TX_053
4678111,Caldwell,30.53132,-96.69303000000001,P,PPLA2,US,TX,051,TX_051
4678357,Cameron,30.85325,-96.97693000000001,P,PPLA2,US,TX,331,TX_331
4678858,Canton,32.55652,-95.8633,P,PPLA2,US,TX,467,TX_467
4679148,Carrizo Springs,28.521929999999998,-99.86061,P,PPLA2,US,TX,127,TX_127
4679272,Carthage,32.157379999999996,-94.33742,P,PPLA2,US,TX,365,TX_365
4679988,Center,31.79545,-94.17909,P,PPLA2,US,TX,419,TX_419
4680082,Centerville,31.257959999999997,-95.97829,P,PPLA2,US,TX,289,TX_289
4681758,Clarksville,33.610659999999996,-95.05272,P,PPLA2,US,TX,387,TX_387
4681976,Cleburne,32.347640000000006,-97.38668,P,PPLA2,US,TX,251,TX_251
4682352,Coldspring,30.59242,-95.12938,P,PPLA2,US,TX,407,TX_407
4682380,Coleman,31.827370000000002,-99.42645,P,PPLA2,US,TX,083,TX_083
4682665,Columbus,29.70662,-96.53969000000001,P,PPLA2,US,TX,089,TX_089
4682698,Comanche,31.897370000000002,-98.60365999999999,P,PPLA2,US,TX,093,TX_093
4682991,Conroe,30.31188,-95.45605,P,PPLA2,US,TX,339,TX_339
4683141,Cooper,33.37344,-95.68829000000001,P,PPLA2,US,TX,119,TX_119
4683416,Corpus Christi,27.80058,-97.39638000000001,P,PPLA2,US,TX,355,TX_355
4683462,Corsicana,32.09543,-96.46887,P,PPLA2,US,TX,349,TX_349
4683696,Cotulla,28.43693,-99.23503000000001,P,PPLA2,US,TX,283,TX_283
4684218,Crockett,31.318240000000003,-95.45661,P,PPLA2,US,TX,225,TX_225
4684431,Crowell,33.98397,-99.72482,P,PPLA2,US,TX,155,TX_155
4684480,Crystal City,28.67748,-99.82811,P,PPLA2,US,TX,507,TX_507
4684547,Cuero,29.093870000000003,-97.28916,P,PPLA2,US,TX,123,TX_123
4684858,Daingerfield,33.03179,-94.72187,P,PPLA2,US,TX,343,TX_343
4684888,Dallas,32.78306,-96.80667,P,PPLA2,US,TX,113,TX_113
4685617,Decatur,33.23428,-97.58614,P,PPLA2,US,TX,497,TX_497
4685907,Denton,33.21484,-97.13306999999999,P,PPLA2,US,TX,121,TX_121
4688071,Eastland,32.40152,-98.81756,P,PPLA2,US,TX,133,TX_133
4688275,Edinburg,26.301740000000002,-98.16334,P,PPLA2,US,TX,215,TX_215
4689236,Emory,32.87457,-95.76552,P,PPLA2,US,TX,379,TX_379
4689837,Fairfield,31.72461,-96.16525,P,PPLA2,US,TX,161,TX_161
4690070,Falfurrias,27.22699,-98.14416999999999,P,PPLA2,US,TX,047,TX_047
4691553,Floresville,29.13358,-98.15612,P,PPLA2,US,TX,493,TX_493
4691930,Fort Worth,32.72541,-97.32085,P,PPLA2,US,TX,439,TX_439
4692193,Franklin,31.026020000000003,-96.48524,P,PPLA2,US,TX,395,TX_395
4692279,Fredericksburg,30.2752,-98.87198000000001,P,PPLA2,US,TX,171,TX_171
4692746,Gainesville,33.62594,-97.13335,P,PPLA2,US,TX,097,TX_097
4692883,Galveston,29.30135,-94.7977,P,PPLA2,US,TX,167,TX_167
4693150,Gatesville,31.435159999999996,-97.74391,P,PPLA2,US,TX,099,TX_099
4693325,George West,28.3325,-98.11751,P,PPLA2,US,TX,297,TX_297
4693342,Georgetown,30.632690000000004,-97.67723000000001,P,PPLA2,US,TX,491,TX_491
4693472,Giddings,30.18272,-96.93637,P,PPLA2,US,TX,287,TX_287
4693569,Gilmer,32.72875,-94.94244,P,PPLA2,US,TX,459,TX_459
4693696,Glen Rose,32.234590000000004,-97.75531,P,PPLA2,US,TX,425,TX_425
4693906,Goldthwaite,31.449890000000003,-98.57088,P,PPLA2,US,TX,333,TX_333
4693921,Goliad,28.668329999999997,-97.38833000000001,P,PPLA2,US,TX,175,TX_175
4693940,Gonzales,29.50163,-97.45249,P,PPLA2,US,TX,177,TX_177
4694420,Graham,33.10706,-98.5895,P,PPLA2,US,TX,503,TX_503
4694459,Granbury,32.44208,-97.7942,P,PPLA2,US,TX,221,TX_221
4695066,Greenville,33.13845,-96.11081,P,PPLA2,US,TX,231,TX_231
4695270,Groesbeck,31.524340000000002,-96.53387,P,PPLA2,US,TX,293,TX_293
4695325,Groveton,31.054909999999996,-95.12576999999999,P,PPLA2,US,TX,455,TX_455
4695866,Hallettsville,29.44385,-96.94109,P,PPLA2,US,TX,285,TX_285
